angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,fake_gyro_bias_x,fake_gyro_bias_y,fake_gyro_bias_z,fake_acc_bias_x,fake_acc_bias_y,fake_acc_bias_z,fake_gyro_noise_x,gyro_noise_y,gyro_noise_z,fake_acc_noise_x,fake_acc_noise_y,fake_acc_noise_z
-0.006283185307179587,0.02024581932313422,0.07819075048934597,8.989429166666666,-0.057205458333333334,-3.8164212916666664,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013962634015954637,0.01884955592153876,0.08237954069413235,9.030290208333332,-0.008172208333333333,-3.77556025,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.005585053606381855,0.021642082724729686,0.07958701389094143,9.022118,-0.04903325,-3.7919046666666665,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
0.0006981317007977319,0.01815142422074103,0.08028514559173915,9.038462416666666,-0.04903325,-3.800076875,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0020943951023931952,0.023038346126325153,0.07819075048934597,9.022118,-0.032688833333333334,-3.77556025,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006981317007977319,0.019547687622336492,0.07609635538695278,9.022118,-0.04086104166666667,-3.8164212916666664,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0020943951023931952,0.023038346126325153,0.0747000919853573,9.136528916666666,-0.008172208333333333,-3.8164212916666664,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027925268031909274,0.020943951023931952,0.07958701389094143,9.013945791666666,-0.04903325,-3.800076875,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.004886921905584123,0.021642082724729686,0.07539822368615504,9.046634625,-0.016344416666666667,-3.7919046666666665,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
0.003490658503988659,0.019547687622336492,0.07400196028455958,8.907707083333333,-0.057205458333333334,-3.7673880416666665,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006981317007977319,0.01884955592153876,0.07400196028455958,9.022118,-0.024516625,-3.7837324583333327,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027925268031909274,0.02024581932313422,0.0767944870877505,9.005773583333333,-0.07354987499999999,-3.800076875,-0.0018061069847893961,0.020939628389234327,0.07687705090744797,-0.02263898863383792,0.12333651052700809,0.06319543287778857,0.0,0.0,0.0,0.0,0.0,0.0
