angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,fake_gyro_bias_x,fake_gyro_bias_y,fake_gyro_bias_z,fake_acc_bias_x,fake_acc_bias_y,fake_acc_bias_z,fake_gyro_noise_x,gyro_noise_y,gyro_noise_z,fake_acc_noise_x,fake_acc_noise_y,fake_acc_noise_z
-0.2150245638457014,0.33300882128051806,-0.04677482395344803,9.749444541666666,-0.024516625,-4.077931958333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.22479840765686968,0.3364994797845067,-0.05794493116621174,9.496106083333332,0.024516625,-4.077931958333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.23736477827122882,0.3385938748868999,-0.0747000919853573,9.210078791666666,0.032688833333333334,-4.0615875416666665,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.24853488548399255,0.3364994797845067,-0.07609635538695278,8.940395916666665,-0.016344416666666667,-4.0615875416666665,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.25202554398798116,0.33719761148530447,-0.07330382858376185,8.719746291666667,-0.14709974999999997,-4.045243125,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.2555162024919699,0.3344050846821135,-0.07260569688296412,8.638024208333333,-0.22882183333333334,-4.053415333333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.24853488548399255,0.33161255787892263,-0.07260569688296412,8.482752249999999,-0.2860272916666666,-4.004382083333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.24713862208239704,0.3323106895797203,-0.0747000919853573,8.466407833333333,-0.3759215833333333,-3.930832208333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.239459173373622,0.3274237676741362,-0.0747000919853573,8.539957708333333,-0.43312704166666666,-3.979865458333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.2303834612632515,0.3288200310757317,-0.07260569688296412,8.613507583333332,-0.4739880833333333,-3.955348833333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.22200588085367873,0.3232349774693498,-0.06283185307179587,8.67888525,-0.5475379583333333,-3.881798958333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.20874137853852182,0.3274237676741362,-0.05026548245743669,8.842329416666665,-0.6047434166666666,-3.8654545416666664,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.19058995431778078,0.3239331091701475,-0.03630284844148206,8.940395916666665,-0.612915625,-3.8245934999999998,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.17243853009703977,0.3225368457685521,-0.01815142422074103,8.997601374999999,-0.5230213333333333,-3.751043625,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.14800392056911915,0.32812189937493397,0.0,9.013945791666666,-0.5066769166666666,-3.6856659583333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.1319468914507713,0.3274237676741362,0.012566370614359173,9.013945791666666,-0.3759215833333333,-3.742871416666666,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.11798425743481668,0.33161255787892263,0.01815142422074103,8.825985,-0.29419949999999995,-3.702010375,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.10332349171806432,0.3392920065876977,0.01884955592153876,8.646196416666667,-0.29419949999999995,-3.67749375,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.0991347015132779,0.33719761148530447,0.01884955592153876,8.401030166666667,-0.22882183333333334,-3.6693215416666662,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.09145525280450287,0.33161255787892263,0.016755160819145562,8.204897166666667,-0.13075533333333333,-3.6856659583333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0,0.0,0.0,0.0,0.0,0.0
-0.08447393579652555,0.3344050846821135,0.013264502315156905,8.155863916666666,-0.08989429166666667,-3.7346992083333332,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,-0.004154297439916353,0.0014088399661163274,0.004402252445131585,-0.0007252084323053882,-0.03323995084331246,0.025932342608062497
-0.07539822368615504,0.3309144261781249,0.0041887902047863905,8.164036124999999,-0.016344416666666667,-3.77556025,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,-0.0014541445706071645,0.003954795248437267,0.005892978397618545,0.0237629770148573,-0.06574105169608599,-0.006755846909959875
-0.07260569688296412,0.3232349774693498,-0.006981317007977318,8.123175083333333,0.122583125,-3.751043625,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,-0.0019153406506614307,0.004305655306722528,0.006203100873707487,0.027596212076397415,-0.04538473460206601,-0.047857952581116296
-0.06911503837897544,0.314857397059777,-0.019547687622336492,8.074141833333334,0.220649625,-3.6448049166666663,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,0.0016618904373608442,0.0028985116737535285,0.007189850698973122,-0.017501908756466525,0.004002320493181406,-0.04394114275615567
-0.07190756518216637,0.30857421175259747,-0.033510321638291124,8.115002875,0.220649625,-3.546738416666667,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,-0.001573902791670595,0.0019521170900547646,-0.000154951715040715,-0.013453203468438315,-0.003825661023074621,-0.03585694780358085
-0.06911503837897544,0.3050835532486088,-0.032812189937493394,8.147691708333333,0.23699404166666665,-3.4650163333333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,-0.006368158218296444,-0.0012155446119543544,-0.004081485605334405,0.04772017915469787,0.05297057601157954,-0.01949302666931114
-0.05585053606381855,0.30647981665020424,-0.024434609527920613,8.057797416666666,0.13892754166666665,-3.415983083333333,-0.0032089519433683078,0.021309989364222726,0.07839539595625523,-0.027379421589410518,0.13535589197030506,0.0773187732096065,-0.006035655463713964,-0.0006277621994694385,-0.010895672276908745,-0.0012883812726344089,0.0934330020370007,-0.023566391797288012
